timestamp,mode,anomaly_score,bearing_temp_DE,bearing_temp_NDE,casing_temp,current_A,current_B,current_C,delta_p,density,discharge_pressure,failure_probability,ferrous_particles,flow,frequency,gas_volume_fraction,health_index,leakage_rate,model_confidence,motor_current,noise_dBA,oil_TAN,oil_temp,oil_water_ppm,overall_vibration,particle_count,power_factor,predicted_mode,pressure,rpm,rul_minutes,seal_flush_pressure,seal_temp,shaft_displacement,suction_pressure,temp_ok,temperature,torque_est,ultrasonic_noise,vib_ok,vibration_x,vibration_y,vibration_z,viscosity
2025-09-30T02:39:43.703506,normal,0.0,75.594,70.623,60.908,8.324,8.112,7.899,4.162,1002.0,4.884,0.0,5,13.127,49.986,0.01,100.0,5,1.0,7.951,79.116,0.303,54.109,151,0.0174,16,0.888,normal,3.05,1799.4,600,1.472,48.654,58.672,0.722,1.0,82.063,35.416,44.591,1.0,0.01,0.0103,0.0098,0.305
2025-09-30T02:39:44.208017,normal,0.0,76.464,69.502,62.075,8.062,8.144,8.245,4.286,1004.0,5.008,0.0,5,12.31,49.995,0.01,100.0,5,1.0,8.451,77.116,0.292,53.64,143,0.0174,16,0.868,normal,3.3,1823.7,599,1.523,48.517,60.999,0.722,1.0,80.063,35.273,42.091,1.0,0.01,0.01,0.0102,0.303
2025-09-30T02:39:44.726512,normal,0.002,74.464,70.903,60.575,7.849,7.902,8.266,4.042,1006.0,4.748,0.0,5,13.156,50.045,0.01,99.8,5,0.998,8.951,79.102,0.293,55.121,155,0.0175,16,0.888,normal,3.05,1832.6,598,1.497,49.295,59.215,0.706,1.0,79.364,34.107,44.591,1.0,0.0099,0.0103,0.0101,0.3
2025-09-30T02:39:45.203642,normal,0.0,75.48,69.256,60.281,7.939,8.008,8.042,4.408,1008.0,5.118,0.0,5,10.656,50.095,0.01,100.0,5,1.0,8.451,77.102,0.306,55.413,147,0.0174,16,0.868,normal,2.8,1807.6,599,1.491,50.795,60.645,0.71,1.0,77.364,34.004,47.091,1.0,0.0101,0.0099,0.0102,0.5
2025-09-30T02:39:45.702543,normal,0.03,75.321,71.256,61.781,8.349,8.157,8.107,4.31,1010.0,4.987,0.0,5,13.156,50.045,0.01,97.0,5,0.97,8.013,79.029,0.301,53.913,146,0.0175,16,0.865,normal,3.05,1832.6,581,1.451,49.661,59.175,0.678,1.0,77.905,34.655,49.591,1.0,0.0101,0.0102,0.0099,0.7
2025-09-30T02:39:46.202639,normal,0.136,75.144,70.772,60.281,8.235,8.182,8.082,4.422,1008.0,5.112,0.136,5,11.799,50.095,0.01,86.4,5,0.864,8.513,77.502,0.292,54.406,149,0.0174,16,0.874,motor_overload,3.3,1857.6,518,1.535,49.766,60.913,0.69,1.0,79.905,33.875,47.091,1.0,0.0101,0.0099,0.01,0.9
2025-09-30T02:39:46.713907,normal,0.246,75.303,71.927,58.781,7.96,7.858,7.982,4.372,1006.383,5.077,0.0,5,14.299,50.045,0.01,75.4,5,0.754,8.013,75.502,0.289,53.992,145,0.0169,16,0.854,normal,3.05,1841.0,452,1.481,48.324,59.102,0.705,1.0,81.905,35.416,44.591,1.0,0.0098,0.0098,0.0096,1.042
2025-09-30T02:39:47.206074,normal,0.0,74.027,69.927,60.04,8.105,7.804,8.366,4.29,1004.383,4.973,0.0,5,16.799,49.995,0.01,100.0,5,1.0,7.513,77.502,0.308,54.841,152,0.0175,16,0.874,normal,3.3,1816.0,599,1.459,49.824,60.398,0.683,1.0,83.905,35.585,42.091,1.0,0.0099,0.0105,0.0098,1.195
2025-09-30T02:39:47.711924,normal,0.0,74.44,68.482,59.952,7.699,8.1,7.869,4.211,1002.383,4.871,0.0,5,14.299,49.985,0.01,100.0,5,1.0,8.013,76.072,0.296,55.459,149,0.0175,16,0.894,normal,3.05,1791.0,599,1.529,50.3,58.6,0.66,1.0,85.905,35.859,41.828,1.0,0.01,0.0101,0.0102,0.995
2025-09-30T02:39:48.203889,normal,0.002,73.858,68.754,59.147,7.933,8.011,8.181,4.231,1004.383,4.92,0.0,5,11.799,49.935,0.01,99.8,5,0.998,8.513,78.072,0.289,55.01,147,0.0174,16,0.874,normal,2.856,1816.0,598,1.54,50.696,59.09,0.689,1.0,83.905,34.676,41.854,1.0,0.01,0.0102,0.0098,1.195
2025-09-30T02:39:48.710548,normal,0.0,73.329,70.754,60.449,7.81,8.08,8.012,4.263,1002.383,4.976,0.0,5,14.299,49.985,0.01,100.0,5,1.0,8.013,77.912,0.307,53.51,155,0.0172,16,0.878,normal,3.106,1791.0,599,1.48,49.208,58.615,0.714,1.0,81.905,36.29,39.354,1.0,0.0097,0.0101,0.01,0.995
2025-09-30T02:39:49.202058,normal,0.0,73.004,68.754,60.89,8.126,8.166,7.955,4.295,1000.383,4.994,0.0,5,14.174,49.935,0.01,100.0,5,1.0,8.513,78.128,0.31,53.494,157,0.0171,16,0.895,normal,2.856,1769.7,599,1.516,48.082,60.967,0.699,1.0,82.025,35.016,39.989,1.0,0.01,0.0099,0.0097,0.795
2025-09-30T02:39:49.727438,normal,0.003,75.004,68.938,60.219,7.907,7.832,7.997,4.299,1002.383,4.981,0.0,5,13.693,49.985,0.01,99.7,5,0.997,8.013,80.128,0.295,54.286,153,0.0175,16,0.875,normal,3.106,1767.8,598,1.509,49.582,59.839,0.682,1.0,80.025,34.482,42.489,1.0,0.0101,0.0096,0.0106,0.995
2025-09-30T02:39:50.207430,normal,0.0,73.004,68.673,58.719,7.862,7.859,7.871,4.401,1004.383,5.105,0.0,5,15.916,50.035,0.01,100.0,5,1.0,8.513,81.231,0.299,55.786,150,0.0173,16,0.892,normal,3.31,1790.1,599,1.496,50.09,58.795,0.705,1.0,82.025,34.858,44.989,1.0,0.0099,0.0101,0.0099,0.795
2025-09-30T02:39:50.702515,normal,0.0,75.004,70.673,59.731,8.024,7.734,7.758,4.367,1006.383,5.063,0.0,5,16.117,50.085,0.01,100.0,5,1.0,8.013,79.231,0.297,55.457,147,0.0171,16,0.907,normal,3.56,1784.0,599,1.535,48.948,59.674,0.695,1.0,80.025,35.718,42.489,1.0,0.0098,0.0099,0.0099,0.595
2025-09-30T02:39:51.202874,normal,0.002,73.94,69.943,60.023,7.949,7.935,8.002,4.414,1004.383,5.079,0.0,5,17.691,50.135,0.01,99.8,5,0.998,7.513,78.139,0.308,54.189,152,0.0174,16,0.887,normal,3.31,1809.0,598,1.538,50.44,60.27,0.665,1.0,78.025,34.336,44.989,1.0,0.01,0.01,0.0101,0.795
2025-09-30T02:39:51.716076,normal,0.0,74.817,71.215,61.22,8.178,8.112,7.868,4.265,1002.383,4.966,0.0,5,15.191,50.185,0.01,100.0,5,1.0,7.369,78.55,0.299,55.689,150,0.0171,16,0.88,normal,3.06,1809.9,599,1.477,48.94,60.41,0.701,1.0,80.025,35.347,47.489,1.0,0.0098,0.0098,0.0101,0.941
2025-09-30T02:39:52.201815,normal,0.043,76.535,69.215,59.971,8.052,8.063,7.794,4.434,1004.383,5.121,0.0,5,14.784,50.235,0.01,95.7,5,0.957,7.869,79.305,0.295,55.64,154,0.0174,16,0.875,normal,2.818,1834.9,573,1.49,49.962,59.354,0.687,1.0,78.025,34.511,49.989,1.0,0.0102,0.0101,0.0099,0.741
2025-09-30T02:39:52.707768,normal,0.001,74.78,67.215,58.821,7.814,7.942,8.017,4.385,1006.383,5.087,0.0,5,16.005,50.185,0.01,99.9,5,0.999,8.369,79.845,0.3,56.036,154,0.0172,16,0.895,normal,2.568,1809.9,599,1.478,49.764,60.688,0.702,1.0,76.025,35.225,47.489,1.0,0.01,0.0098,0.01,0.647
2025-09-30T02:39:53.210576,normal,0.036,72.858,69.215,59.253,8.075,8.003,7.591,4.369,1004.383,5.078,0.0,5,15.699,50.235,0.01,96.4,5,0.964,8.869,79.013,0.3,54.944,151,0.0174,16,0.887,normal,2.818,1832.1,578,1.509,50.528,59.907,0.709,1.0,74.025,35.397,44.989,1.0,0.01,0.01,0.0101,0.847
2025-09-30T02:39:53.711308,normal,0.0,74.858,71.215,58.89,8.1,7.848,7.705,4.369,1006.383,5.093,0.0,5,17.93,50.185,0.01,100.0,5,1.0,8.793,80.19,0.296,53.715,149,0.0171,16,0.906,normal,2.881,1807.1,599,1.529,50.151,57.357,0.724,1.0,76.025,34.037,43.781,1.0,0.0096,0.0099,0.0101,1.047
2025-09-30T02:39:54.209548,normal,0.0,74.306,70.613,59.879,8.034,8.042,7.767,4.297,1004.383,4.992,0.0,5,15.43,50.135,0.01,100.0,5,1.0,8.293,78.19,0.301,55.215,148,0.0175,16,0.924,normal,3.131,1814.1,599,1.508,50.374,59.897,0.695,1.0,78.025,35.457,44.586,1.0,0.01,0.0099,0.0103,1.247
2025-09-30T02:39:54.724945,normal,0.0,75.339,68.884,60.558,8.074,7.942,7.896,4.232,1002.383,4.911,0.0,5,12.93,50.185,0.01,100.0,5,1.0,8.62,76.19,0.286,54.56,150,0.0175,16,0.904,normal,2.993,1804.3,599,1.453,49.713,59.775,0.679,1.0,78.565,34.462,43.165,1.0,0.0102,0.0103,0.0098,1.047
2025-09-30T02:39:55.201963,normal,0.001,76.183,70.77,59.863,8.058,7.879,8.032,4.281,1004.383,4.969,0.0,5,13.631,50.235,0.01,99.9,5,0.999,8.12,78.19,0.292,54.511,148,0.0173,16,0.91,normal,2.743,1779.3,599,1.535,50.132,59.11,0.688,1.0,76.565,34.816,42.228,1.0,0.0099,0.0103,0.0098,1.247
2025-09-30T02:39:55.712292,normal,0.048,74.183,68.77,61.363,7.795,8.258,8.079,4.329,1002.383,5.034,0.0,5,16.131,50.285,0.01,95.2,5,0.952,8.192,76.19,0.296,53.552,152,0.0175,16,0.89,normal,2.993,1771.6,570,1.45,51.472,61.352,0.706,1.0,78.565,36.103,44.728,1.0,0.0103,0.01,0.01,1.447
2025-09-30T02:39:56.210516,normal,0.0,73.627,68.79,59.863,7.99,8.147,7.959,4.215,1004.383,4.91,0.0,5,16.621,50.335,0.01,100.0,5,1.0,8.692,78.19,0.303,55.052,153,0.0174,16,0.893,normal,3.243,1796.6,599,1.525,49.972,58.799,0.695,1.0,80.565,35.288,47.228,1.0,0.0097,0.0099,0.0105,1.247
2025-09-30T02:39:56.705887,normal,0.002,75.583,68.816,61.056,7.892,7.862,7.965,4.493,1002.383,5.193,0.0,5,18.129,50.385,0.01,99.8,5,0.998,8.192,77.815,0.304,53.731,151,0.0173,16,0.873,normal,3.493,1813.8,598,1.401,49.01,59.383,0.699,1.0,82.565,34.97,49.26,1.0,0.0097,0.0101,0.0102,1.047
2025-09-30T02:39:57.207742,normal,0.282,73.583,69.51,60.391,8.017,7.946,8.224,4.343,1000.383,5.027,0.0,5,15.629,50.414,0.01,71.8,5,0.718,8.454,77.326,0.301,54.264,148,0.0173,16,0.891,normal,3.243,1837.2,430,1.511,50.51,61.587,0.684,1.0,84.565,34.9,51.76,1.0,0.0099,0.01,0.01,1.247
2025-09-30T02:39:57.710680,normal,0.002,75.583,68.835,58.891,7.755,7.931,8.207,4.258,998.383,4.965,0.0,5,13.129,50.364,0.01,99.8,5,0.998,7.954,76.989,0.309,55.071,149,0.0176,16,0.875,normal,3.148,1812.2,599,1.517,49.01,60.24,0.707,1.0,82.565,35.195,54.052,1.0,0.0103,0.0103,0.0099,1.447
2025-09-30T02:39:58.207551,normal,0.046,77.06,70.835,58.828,8.312,7.987,7.97,4.183,998.724,4.897,0.0,5,12.104,50.314,0.01,95.4,5,0.954,7.751,78.989,0.293,55.4,156,0.0175,16,0.895,normal,2.898,1837.2,572,1.466,50.51,61.168,0.713,1.0,83.64,34.609,51.552,1.0,0.0102,0.0097,0.0103,1.647
2025-09-30T02:39:58.711907,normal,0.0,75.06,71.476,60.328,7.774,8.054,8.027,4.155,996.724,4.823,0.0,5,14.149,50.364,0.01,100.0,5,1.0,8.251,79.52,0.303,56.304,147,0.0171,16,0.883,normal,2.648,1812.2,599,1.523,50.495,60.642,0.668,1.0,85.64,35.219,49.236,1.0,0.0099,0.0099,0.0098,1.447
2025-09-30T02:39:59.202717,normal,0.0,74.326,71.722,58.828,8.025,7.84,8.049,4.35,994.878,5.051,0.0,5,15.247,50.414,0.01,100.0,5,1.0,8.751,81.033,0.298,55.639,151,0.0173,16,0.882,normal,2.398,1797.7,599,1.469,50.193,59.67,0.702,1.0,83.64,35.521,46.736,1.0,0.0101,0.0104,0.0094,1.247
2025-09-30T02:39:59.735385,normal,0.01,76.326,69.779,59.793,7.894,7.842,8.046,4.343,995.059,5.043,0.0,5,16.324,50.464,0.01,99.0,5,0.99,9.251,79.033,0.292,54.505,150,0.0174,16,0.88,normal,2.327,1776.1,594,1.459,49.863,60.113,0.7,1.0,81.64,35.437,44.236,1.0,0.0102,0.01,0.01,1.047
2025-09-30T02:40:00.210062,normal,0.001,75.381,69.342,61.293,8.048,8.038,7.691,4.285,997.059,4.981,0.0,5,18.731,50.514,0.01,99.9,5,0.999,8.751,77.033,0.305,54.728,149,0.0175,16,0.897,normal,2.577,1777.7,599,1.523,49.937,61.057,0.696,1.0,79.64,34.767,41.736,1.0,0.01,0.0098,0.0103,0.847
2025-09-30T02:40:00.705093,normal,0.006,74.773,69.707,61.099,8.022,7.737,8.192,4.261,995.059,4.961,0.0,5,16.231,50.564,0.01,99.4,5,0.994,8.251,76.726,0.287,53.374,152,0.0173,16,0.877,normal,2.327,1765.6,596,1.497,49.805,58.67,0.7,1.0,77.64,34.574,44.236,1.0,0.0098,0.0103,0.0098,0.799
2025-09-30T02:40:01.209776,normal,0.0,74.994,67.707,60.279,7.739,7.68,8.398,4.318,997.059,5.023,0.0,5,13.731,50.514,0.01,100.0,5,1.0,7.751,77.175,0.305,54.874,152,0.0176,16,0.881,normal,2.549,1790.6,599,1.526,50.111,62.512,0.705,1.0,78.115,33.882,46.736,1.0,0.0102,0.0102,0.01,0.599
2025-09-30T02:40:01.707347,normal,0.002,74.011,67.543,59.992,7.907,8.195,7.936,4.415,995.059,5.096,0.0,5,16.231,50.464,0.01,99.8,5,0.998,8.251,79.175,0.295,54.77,150,0.0172,16,0.887,normal,2.299,1769.0,598,1.53,49.946,60.401,0.68,1.0,76.115,33.975,44.236,1.0,0.0098,0.01,0.01,0.799
2025-09-30T02:40:02.204528,normal,0.0,75.705,67.479,61.152,7.954,7.863,8.302,4.318,997.059,4.996,0.0,5,13.994,50.514,0.01,100.0,5,1.0,7.751,78.253,0.302,56.27,151,0.0174,16,0.897,normal,2.549,1794.0,599,1.504,51.446,63.57,0.678,1.0,78.115,34.907,46.736,1.0,0.0101,0.0099,0.0101,0.999
2025-09-30T02:40:02.703186,normal,0.0,73.705,69.46,59.652,7.92,8.049,8.072,4.205,999.059,4.912,0.0,5,13.193,50.564,0.01,100.0,5,1.0,8.251,77.828,0.302,56.012,148,0.0173,16,0.877,normal,2.299,1799.0,599,1.482,49.946,62.051,0.706,1.0,80.115,35.767,49.236,1.0,0.0098,0.01,0.0101,0.799
2025-09-30T02:40:03.210684,normal,0.004,74.74,70.899,58.58,8.039,7.814,8.131,4.342,999.489,5.034,0.0,5,15.693,50.514,0.01,99.6,5,0.996,7.751,78.937,0.293,55.881,148,0.0173,16,0.882,normal,2.319,1774.0,597,1.53,50.675,60.102,0.692,1.0,78.115,34.534,46.736,1.0,0.01,0.0102,0.0097,0.999
2025-09-30T02:40:03.713988,normal,0.0,72.74,68.92,59.366,8.223,7.867,8.187,4.241,1001.489,4.931,0.0,5,18.193,50.464,0.01,100.0,5,1.0,7.251,79.188,0.301,56.126,150,0.0174,16,0.883,normal,2.569,1799.0,599,1.48,49.786,60.413,0.69,1.0,76.115,33.874,44.236,1.0,0.01,0.0102,0.0099,1.199
2025-09-30T02:40:04.206825,normal,0.0,73.143,70.009,59.681,7.97,7.743,7.764,4.336,999.489,5.056,0.0,5,18.646,50.414,0.01,100.0,5,1.0,7.751,79.62,0.296,55.172,153,0.0173,16,0.903,normal,2.819,1811.3,599,1.526,50.363,57.703,0.721,1.0,78.115,35.252,41.736,1.0,0.0099,0.01,0.01,1.164
2025-09-30T02:40:04.733857,normal,0.0,75.143,71.439,60.681,8.06,8.049,8.002,4.276,1001.489,4.955,0.0,5,16.146,50.364,0.01,100.0,5,1.0,7.751,77.62,0.29,55.326,152,0.0174,16,0.883,normal,3.069,1807.6,599,1.533,49.693,61.661,0.679,1.0,80.115,36.204,43.383,1.0,0.0098,0.0105,0.0098,0.964
2025-09-30T02:40:05.204192,normal,0.0,75.185,69.888,61.756,8.098,7.799,8.099,4.429,999.489,5.138,0.0,5,13.646,50.314,0.01,100.0,5,1.0,8.251,79.62,0.3,55.916,154,0.0171,16,0.892,normal,2.819,1816.5,599,1.496,49.562,62.648,0.709,1.0,81.614,34.724,45.883,1.0,0.01,0.0099,0.0098,0.764
2025-09-30T02:40:05.713106,normal,0.0,74.72,71.44,60.256,7.78,8.046,7.996,4.338,1001.489,5.02,0.0,5,15.157,50.264,0.01,100.0,5,1.0,8.416,78.519,0.305,54.416,148,0.0173,16,0.893,normal,2.569,1791.5,599,1.504,50.515,59.48,0.682,1.0,83.614,34.549,43.383,1.0,0.0098,0.0101,0.01,0.964
2025-09-30T02:40:06.203874,normal,0.016,76.72,69.44,59.748,8.176,8.054,7.997,4.271,1003.489,4.957,0.0,5,17.657,50.214,0.01,98.4,5,0.984,8.781,78.507,0.304,54.909,149,0.0173,16,0.883,normal,2.819,1766.5,590,1.474,49.015,59.654,0.686,1.0,82.959,36.282,45.883,1.0,0.0102,0.0102,0.0096,0.764
2025-09-30T02:40:06.708109,normal,0.001,76.418,68.66,58.248,8.073,8.015,8.009,4.499,1005.489,5.205,0.0,5,15.157,50.264,0.01,99.9,5,0.999,9.281,77.811,0.306,54.793,152,0.0173,16,0.9,normal,2.569,1785.1,599,1.494,50.515,58.137,0.706,1.0,84.959,35.456,48.383,1.0,0.0101,0.0099,0.0099,0.964
2025-09-30T02:40:07.203820,normal,0.001,77.093,70.02,58.905,7.742,7.868,8.129,4.24,1003.489,4.958,0.0,5,15.716,50.214,0.01,99.9,5,0.999,9.781,76.958,0.3,55.647,150,0.0175,16,0.888,normal,2.319,1804.3,599,1.457,49.735,60.538,0.718,1.0,86.959,35.008,50.883,1.0,0.0104,0.0101,0.0098,0.764
2025-09-30T02:40:07.719351,normal,0.001,75.093,70.649,60.405,7.963,7.912,8.091,4.176,1001.489,4.917,0.0,5,13.216,50.164,0.01,99.9,5,0.999,9.281,75.784,0.306,54.676,153,0.0172,16,0.893,normal,2.569,1819.7,599,1.486,50.044,61.413,0.741,1.0,84.959,35.045,48.383,1.0,0.0102,0.0099,0.0096,0.564
2025-09-30T02:40:08.202345,normal,0.0,75.005,72.649,61.314,8.205,8.0,8.129,4.291,1002.785,4.985,0.0,5,11.018,50.114,0.01,100.0,5,1.0,9.516,76.067,0.305,55.833,151,0.0175,16,0.877,normal,2.595,1794.7,599,1.495,49.336,60.48,0.694,1.0,82.959,34.844,50.883,1.0,0.0105,0.0099,0.01,0.764
2025-09-30T02:40:08.704047,normal,0.001,73.299,73.411,60.213,8.011,7.827,8.176,4.066,1000.785,4.753,0.0,5,13.518,50.164,0.01,99.9,5,0.999,9.016,76.484,0.293,56.428,147,0.0175,16,0.894,normal,2.845,1819.7,599,1.539,49.895,58.188,0.687,1.0,81.51,34.254,48.383,1.0,0.0099,0.0103,0.0101,0.564
2025-09-30T02:40:09.203031,normal,0.007,74.797,71.411,59.288,7.972,7.875,7.973,4.212,1002.785,4.926,0.0,5,15.413,50.114,0.01,99.3,5,0.993,8.516,78.484,0.3,56.206,148,0.0174,16,0.875,normal,2.595,1829.7,595,1.469,49.301,60.461,0.715,1.0,79.51,35.076,48.574,1.0,0.01,0.0097,0.0103,0.567
2025-09-30T02:40:09.723392,normal,0.0,72.797,70.492,60.188,8.004,7.974,8.025,4.456,1000.785,5.155,0.0,5,12.913,50.064,0.01,100.0,5,1.0,8.016,78.449,0.294,54.706,150,0.0174,16,0.88,normal,2.845,1804.7,599,1.502,49.916,60.182,0.699,1.0,77.51,35.019,51.074,1.0,0.0101,0.01,0.01,0.767
2025-09-30T02:40:10.214009,normal,0.0,74.797,71.237,58.688,8.198,7.789,8.103,4.502,1002.785,5.204,0.0,5,14.66,50.114,0.01,100.0,5,1.0,8.516,77.242,0.307,56.206,149,0.0174,16,0.882,normal,2.595,1796.9,599,1.531,50.761,58.484,0.702,1.0,79.51,35.229,48.574,1.0,0.01,0.0103,0.0099,0.967
2025-09-30T02:40:10.712605,normal,0.003,75.333,69.331,58.388,7.934,8.056,8.078,4.377,1004.785,5.091,0.0,5,14.975,50.064,0.01,99.7,5,0.997,8.089,76.364,0.302,54.706,149,0.0173,16,0.862,normal,2.786,1821.9,598,1.472,49.451,60.975,0.715,1.0,81.51,34.401,46.074,1.0,0.0102,0.0097,0.01,0.767
2025-09-30T02:40:11.203083,normal,0.001,74.746,70.139,58.802,7.71,7.881,8.017,4.529,1006.785,5.218,0.0,5,16.332,50.014,0.01,99.9,5,0.999,7.589,78.364,0.295,55.594,155,0.0173,16,0.869,normal,2.536,1807.9,599,1.489,48.365,60.621,0.689,1.0,83.51,35.817,48.574,1.0,0.0101,0.0098,0.0101,0.967
2025-09-30T02:40:11.702619,normal,0.0,75.45,71.16,60.302,7.721,7.882,7.895,4.245,1008.785,4.949,0.0,5,18.832,50.064,0.01,100.0,5,1.0,7.089,76.364,0.318,55.902,150,0.0174,16,0.889,normal,2.786,1799.0,599,1.478,49.764,59.817,0.704,1.0,81.51,35.433,50.365,1.0,0.0099,0.0101,0.0101,1.167
2025-09-30T02:40:12.205735,normal,0.011,75.048,72.393,59.889,7.899,7.834,7.792,4.257,1009.569,4.97,0.0,5,16.332,50.014,0.01,98.9,5,0.989,7.12,76.841,0.301,57.402,147,0.0174,16,0.896,normal,3.036,1824.0,593,1.487,50.436,61.36,0.713,1.0,79.51,35.657,47.865,1.0,0.0101,0.0099,0.0101,1.367
2025-09-30T02:40:12.725857,normal,0.56,73.048,70.393,58.682,7.993,7.789,7.972,4.48,1010.0,5.179,0.0,5,13.832,50.064,0.01,44.0,5,0.44,7.62,77.96,0.292,55.902,149,0.0174,16,0.882,normal,2.786,1849.0,264,1.481,49.342,60.701,0.698,1.0,78.945,34.658,45.365,1.0,0.0099,0.0101,0.0102,1.423
2025-09-30T02:40:13.206836,normal,0.085,73.868,70.697,58.674,7.849,7.907,7.914,4.425,1010.0,5.136,0.0,5,15.085,50.014,0.01,91.5,5,0.915,7.958,79.45,0.309,54.402,152,0.0173,16,0.894,normal,2.841,1835.7,548,1.464,49.18,59.426,0.71,1.0,80.945,33.735,42.865,1.0,0.0099,0.0099,0.01,1.223
2025-09-30T02:40:13.705481,normal,0.343,74.266,71.427,60.174,7.847,7.9,7.95,4.288,1008.0,4.965,0.343,5,17.585,49.964,0.01,65.7,5,0.657,7.458,80.368,0.294,55.7,153,0.0173,16,0.874,cavitation,2.591,1860.7,394,1.502,49.879,58.543,0.677,1.0,81.694,35.735,45.365,1.0,0.01,0.01,0.0099,1.023
2025-09-30T02:40:14.210658,normal,0.283,76.266,69.858,61.674,8.243,8.011,7.956,4.246,1006.0,4.926,0.0,5,20.085,49.914,0.01,71.7,5,0.717,6.958,78.368,0.309,54.2,144,0.0174,16,0.882,normal,2.841,1835.7,429,1.5,51.077,59.585,0.68,1.0,79.694,35.552,46.259,1.0,0.0102,0.0099,0.0102,0.823
