timestamp,mode,anomaly_score,bearing_temp_DE,bearing_temp_NDE,casing_temp,current_A,current_B,current_C,delta_p,density,discharge_pressure,failure_probability,ferrous_particles,flow,frequency,gas_volume_fraction,health_index,leakage_rate,model_confidence,motor_current,noise_dBA,oil_TAN,oil_temp,oil_water_ppm,overall_vibration,particle_count,power_factor,predicted_mode,pressure,rpm,rul_minutes,seal_flush_pressure,seal_temp,shaft_displacement,suction_pressure,temp_ok,temperature,torque_est,ultrasonic_noise,vib_ok,vibration_x,vibration_y,vibration_z,viscosity
2025-10-01T06:38:57.874950,normal,0.0,76.43,69.122,60.92,8.058,8.092,7.785,4.301,999.775,4.998,0.0,5,17.188,49.888,0.01,100.0,5,1.0,8.002,75.417,0.295,53.83,150,0.0173,16,0.9,motor_overload_moderate,2.858,1798.3,600,1.468,50.185,60.564,0.697,1.0,76.437,36.511,44.724,1.0,0.01,0.0097,0.0103,0.893
2025-10-01T06:38:58.887058,normal,0.0,74.881,69.774,62.145,8.006,7.759,8.303,4.188,1001.775,4.889,0.0,5,14.688,49.938,0.01,100.0,5,1.0,7.502,77.417,0.301,55.053,148,0.0172,16,0.887,motor_overload_moderate,2.608,1813.1,600,1.501,51.405,59.473,0.7,1.0,78.437,34.673,45.315,1.0,0.01,0.01,0.0097,0.754
2025-10-01T06:38:59.318801,normal,0.0,74.24,71.774,60.645,7.984,7.902,8.043,4.099,1003.775,4.775,0.0,5,17.188,49.888,0.01,100.0,5,1.0,7.002,77.498,0.3,55.959,151,0.0175,16,0.89,motor_overload_moderate,2.858,1837.8,600,1.561,50.905,60.677,0.675,1.0,80.437,35.485,42.815,1.0,0.01,0.0099,0.0104,0.954
2025-10-01T06:38:59.447361,normal,0.0,75.549,70.606,59.145,7.984,8.23,7.901,4.288,1001.775,5.003,0.0,5,16.372,49.848,0.01,100.0,5,1.0,7.502,75.498,0.294,56.872,148,0.0174,16,0.898,motor_overload_moderate,3.108,1828.0,600,1.523,51.548,59.237,0.716,1.0,82.437,35.599,45.315,1.0,0.0099,0.0104,0.0098,0.938
2025-10-01T06:38:59.947923,normal,0.0,73.692,70.338,59.781,7.942,8.29,7.736,4.196,1003.775,4.905,0.0,5,13.872,49.798,0.01,100.0,5,1.0,7.002,77.498,0.31,55.372,153,0.0174,16,0.893,motor_overload_moderate,3.358,1803.0,600,1.489,51.115,60.216,0.709,1.0,84.437,35.025,47.731,1.0,0.0104,0.0098,0.0099,1.138
2025-10-01T06:39:00.444841,normal,0.0,75.542,69.412,60.449,7.903,7.838,7.592,4.134,1001.775,4.853,0.0,5,12.895,49.848,0.01,100.0,5,1.0,6.502,78.407,0.3,53.872,154,0.0171,16,0.873,motor_overload_moderate,3.108,1786.5,600,1.493,49.97,61.196,0.719,1.0,82.437,33.025,49.774,1.0,0.0097,0.01,0.0099,1.338
2025-10-01T06:39:00.943280,normal,0.0,74.077,70.473,61.672,7.875,8.031,8.187,4.27,999.775,4.951,0.0,5,14.697,49.898,0.01,100.0,5,1.0,6.002,78.239,0.297,54.663,156,0.0173,16,0.893,motor_overload_moderate,3.201,1768.0,600,1.442,51.47,57.904,0.682,1.0,84.437,35.025,47.274,1.0,0.0099,0.01,0.0101,1.138
2025-10-01T06:39:01.461083,normal,0.0,75.999,71.556,61.838,7.977,7.993,8.152,4.489,997.775,5.188,0.0,5,12.197,49.948,0.01,100.0,5,1.0,6.502,76.75,0.295,55.527,148,0.0173,16,0.891,motor_overload_moderate,2.951,1743.0,600,1.523,50.573,58.739,0.699,1.0,84.103,35.171,44.774,1.0,0.0098,0.0101,0.01,0.938
2025-10-01T06:39:01.947548,normal,0.0,74.127,69.556,61.022,8.202,7.886,8.155,4.42,995.775,5.134,0.0,5,14.697,49.898,0.01,100.0,5,1.0,7.002,78.75,0.283,55.621,154,0.0174,16,0.884,motor_overload_moderate,2.701,1768.0,600,1.491,49.232,58.406,0.714,1.0,82.103,36.832,45.729,1.0,0.01,0.01,0.0102,0.738
2025-10-01T06:39:02.447810,normal,0.0,74.499,68.461,59.522,7.772,7.974,7.894,4.316,997.775,5.022,0.0,5,14.341,49.848,0.01,100.0,5,1.0,6.71,76.983,0.292,54.121,146,0.0173,16,0.876,motor_overload_moderate,2.951,1793.0,600,1.467,49.966,59.085,0.706,1.0,80.103,35.249,48.229,1.0,0.0101,0.0102,0.0097,0.938
2025-10-01T06:39:02.959707,normal,0.0,75.905,70.461,58.117,7.934,7.989,7.945,4.339,995.775,5.03,0.0,5,11.841,49.798,0.01,100.0,5,1.0,7.21,78.101,0.298,54.993,148,0.0173,16,0.875,motor_overload_moderate,3.003,1818.0,600,1.46,50.722,58.055,0.691,1.0,82.103,34.18,45.729,1.0,0.0101,0.0098,0.01,1.038
2025-10-01T06:39:03.447863,normal,0.0,76.503,68.461,59.617,7.654,7.864,7.786,4.334,993.775,5.02,0.0,5,14.341,49.848,0.01,100.0,5,1.0,7.71,76.578,0.308,55.273,147,0.0175,16,0.886,motor_overload_moderate,3.253,1843.0,600,1.493,50.537,59.974,0.686,1.0,84.103,36.085,48.229,1.0,0.0102,0.0102,0.0099,0.838
2025-10-01T06:39:03.948106,normal,0.0,75.811,70.459,58.961,8.003,8.312,8.313,4.265,995.6,4.989,0.0,5,11.841,49.798,0.01,100.0,5,1.0,7.21,78.271,0.298,53.773,149,0.0173,16,0.881,motor_overload_moderate,3.003,1818.0,600,1.474,49.162,62.214,0.725,1.0,82.103,34.816,49.918,1.0,0.01,0.0099,0.01,0.927
2025-10-01T06:39:04.446704,normal,0.0,73.811,70.48,60.461,8.057,7.92,8.051,4.082,993.6,4.795,0.0,5,14.341,49.748,0.01,100.0,5,1.0,7.71,79.043,0.296,55.273,147,0.0175,16,0.891,motor_overload_moderate,3.221,1831.1,600,1.502,49.565,60.11,0.713,1.0,81.493,35.49,47.418,1.0,0.0099,0.0102,0.0101,1.127
2025-10-01T06:39:04.975916,normal,0.0,75.811,68.48,59.706,8.107,8.124,8.009,4.282,995.037,4.991,0.0,5,16.841,49.798,0.01,100.0,5,1.0,7.21,77.043,0.283,53.773,148,0.0173,16,0.911,motor_overload_moderate,2.971,1806.1,600,1.485,48.065,60.082,0.709,1.0,79.493,34.626,49.918,1.0,0.0101,0.0102,0.0097,1.031
2025-10-01T06:39:05.458045,normal,0.0,74.614,70.48,61.206,7.9,8.056,7.698,4.468,993.037,5.151,0.0,5,14.341,49.848,0.01,100.0,5,1.0,7.219,77.154,0.3,55.273,149,0.0176,16,0.891,motor_overload_moderate,3.221,1790.5,600,1.503,48.758,59.967,0.684,1.0,81.493,35.381,47.418,1.0,0.0104,0.0102,0.0099,0.831
2025-10-01T06:39:05.950645,normal,0.0,73.787,70.219,60.207,8.045,8.073,7.852,4.337,995.037,5.028,0.0,5,11.841,49.898,0.01,100.0,5,1.0,6.719,75.154,0.306,54.318,153,0.0173,16,0.875,motor_overload_moderate,2.971,1768.7,600,1.527,49.618,60.478,0.691,1.0,83.493,33.529,49.459,1.0,0.0099,0.0101,0.01,0.631
2025-10-01T06:39:06.488525,normal,0.0,74.919,68.853,60.329,8.231,8.263,8.095,4.276,993.037,4.968,0.0,5,14.341,49.848,0.01,100.0,5,1.0,7.219,75.413,0.3,54.447,153,0.0171,16,0.863,motor_overload_moderate,2.721,1793.7,600,1.51,51.118,59.035,0.693,1.0,81.493,34.9,46.959,1.0,0.0099,0.0101,0.0097,0.831
2025-10-01T06:39:06.946047,normal,0.0,72.919,70.853,58.829,8.003,7.813,8.087,4.111,992.206,4.841,0.0,5,16.841,49.898,0.01,100.0,5,1.0,7.719,76.172,0.302,55.338,144,0.0175,16,0.857,motor_overload_moderate,2.471,1810.9,600,1.493,51.191,59.11,0.729,1.0,80.253,35.525,44.459,1.0,0.0102,0.0101,0.0101,1.013
2025-10-01T06:39:07.454684,normal,0.0,74.757,68.853,60.151,7.651,7.864,7.839,4.391,994.206,5.067,0.0,5,18.946,49.848,0.01,100.0,5,1.0,8.219,77.031,0.304,56.626,152,0.0173,16,0.877,motor_overload_moderate,2.221,1835.9,600,1.437,49.691,60.389,0.675,1.0,82.253,36.35,41.959,1.0,0.0101,0.0097,0.0101,1.213
2025-10-01T06:39:07.950238,normal,0.0,75.328,70.345,58.651,7.918,7.771,7.892,4.231,996.206,4.935,0.0,5,16.446,49.798,0.01,100.0,5,1.0,8.112,78.306,0.3,55.126,148,0.0176,16,0.881,motor_overload_moderate,1.971,1810.9,600,1.517,51.034,57.588,0.704,1.0,84.253,35.095,44.459,1.0,0.0102,0.0102,0.0101,1.013
2025-10-01T06:39:08.478266,normal,0.0,76.009,70.068,59.335,7.758,8.06,8.302,4.262,998.206,4.982,0.0,5,18.946,49.748,0.01,100.0,5,1.0,7.738,76.306,0.306,55.028,153,0.0176,16,0.874,motor_overload_moderate,2.221,1835.7,600,1.456,49.61,59.452,0.721,1.0,82.253,35.26,41.959,1.0,0.01,0.0103,0.0101,0.813
2025-10-01T06:39:08.944778,normal,0.0,74.164,70.145,59.317,7.902,8.233,7.937,4.143,1000.206,4.836,0.0,5,16.446,49.798,0.01,100.0,5,1.0,7.238,78.306,0.303,55.686,153,0.0173,16,0.87,motor_overload_moderate,1.971,1810.7,600,1.484,51.11,60.862,0.693,1.0,84.253,34.843,44.459,1.0,0.0102,0.0099,0.0099,0.654
2025-10-01T06:39:09.466796,normal,0.0,74.981,69.961,58.658,8.107,7.821,8.057,4.352,998.206,5.047,0.0,5,16.529,49.748,0.01,100.0,5,1.0,7.738,80.306,0.297,55.545,150,0.0176,16,0.85,motor_overload_moderate,2.221,1822.3,600,1.464,49.61,61.084,0.695,1.0,82.253,34.884,41.959,1.0,0.0104,0.0103,0.0098,0.854
2025-10-01T06:39:09.945871,normal,0.0,74.763,69.636,60.158,7.889,8.135,8.053,4.159,996.206,4.872,0.0,5,14.029,49.798,0.01,100.0,5,1.0,7.386,78.306,0.302,54.527,149,0.0172,16,0.87,motor_overload_moderate,2.471,1821.6,600,1.456,50.121,58.412,0.714,1.0,84.253,35.914,44.459,1.0,0.0099,0.0101,0.0098,0.962
2025-10-01T06:39:10.445341,normal,0.0,75.269,71.235,60.658,8.06,8.028,8.028,4.398,998.206,5.101,0.0,5,16.218,49.748,0.01,100.0,5,1.0,7.886,77.352,0.308,53.841,150,0.0173,16,0.888,motor_overload_moderate,2.526,1799.5,600,1.568,48.621,60.588,0.703,1.0,82.253,35.58,41.959,1.0,0.0098,0.0101,0.01,0.762
2025-10-01T06:39:10.956470,normal,0.0,74.416,73.235,59.158,7.856,8.075,7.923,4.282,1000.206,4.957,0.0,5,13.718,49.698,0.01,100.0,5,1.0,8.386,76.911,0.303,54.74,149,0.0174,16,0.88,motor_overload_moderate,2.776,1801.5,600,1.491,50.121,62.485,0.674,1.0,83.624,34.833,39.459,1.0,0.0103,0.0096,0.0102,0.562
2025-10-01T06:39:11.457244,normal,0.0,74.114,71.235,58.055,8.025,8.004,7.792,4.403,998.206,5.104,0.0,5,13.122,49.648,0.01,100.0,5,1.0,8.886,78.325,0.301,55.897,153,0.0175,16,0.9,motor_overload_moderate,2.526,1776.5,600,1.489,50.08,58.907,0.7,1.0,81.624,34.808,41.959,1.0,0.0101,0.0104,0.0099,0.362
2025-10-01T06:39:11.945939,normal,0.0,72.679,69.235,59.249,8.158,7.844,8.125,4.159,996.206,4.869,0.0,5,11.784,49.698,0.01,100.0,5,1.0,8.386,78.138,0.306,55.639,152,0.017,16,0.888,motor_overload_moderate,2.776,1801.5,600,1.496,48.58,58.056,0.71,1.0,83.624,34.999,44.459,1.0,0.0095,0.0102,0.0097,0.5
2025-10-01T06:39:12.454108,normal,0.0,73.814,71.235,60.624,7.781,8.086,8.242,4.307,994.206,4.995,0.0,5,14.284,49.748,0.01,100.0,5,1.0,8.886,78.953,0.301,55.905,149,0.0172,16,0.868,motor_overload_moderate,3.026,1776.5,600,1.486,49.749,58.883,0.688,1.0,82.536,35.374,46.959,1.0,0.01,0.0098,0.01,0.7
2025-10-01T06:39:12.950171,normal,0.0,75.814,69.855,60.051,7.919,8.048,7.815,4.155,992.206,4.862,0.0,5,12.913,49.798,0.01,100.0,5,1.0,8.386,78.457,0.297,54.405,150,0.0173,16,0.888,motor_overload_moderate,2.802,1780.8,600,1.47,49.964,57.442,0.707,1.0,80.536,35.388,48.304,1.0,0.0098,0.0102,0.0099,0.9
2025-10-01T06:39:13.450610,normal,0.0,73.814,69.668,59.561,7.837,8.043,8.2,4.236,990.206,4.928,0.0,5,13.689,49.748,0.01,100.0,5,1.0,8.886,77.573,0.304,55.905,151,0.0173,16,0.902,motor_overload_moderate,2.552,1805.8,600,1.458,49.116,58.57,0.692,1.0,78.536,33.934,50.804,1.0,0.0103,0.01,0.0096,0.7
2025-10-01T06:39:13.946019,normal,0.0,75.637,68.264,60.88,7.74,8.024,7.749,4.368,992.206,5.066,0.0,5,15.21,49.798,0.01,100.0,5,1.0,9.386,75.573,0.297,54.614,155,0.0173,16,0.882,motor_overload_moderate,2.302,1780.8,600,1.482,49.177,58.773,0.698,1.0,76.536,33.686,48.304,1.0,0.0101,0.01,0.0099,0.9
2025-10-01T06:39:14.457945,normal,0.0,75.224,67.813,59.79,7.96,8.042,8.135,4.127,994.206,4.826,0.0,5,12.71,49.848,0.01,100.0,5,1.0,8.886,77.573,0.294,56.114,150,0.0175,16,0.862,motor_overload_moderate,2.052,1799.7,600,1.484,48.678,58.753,0.699,1.0,74.536,35.686,50.22,1.0,0.0102,0.0101,0.01,1.1
2025-10-01T06:39:14.949387,normal,0.0,74.679,69.813,61.29,7.739,8.096,7.857,4.285,996.206,4.983,0.0,5,15.093,49.798,0.01,100.0,5,1.0,9.226,79.573,0.297,56.724,146,0.0175,16,0.882,motor_overload_moderate,2.302,1774.7,600,1.48,50.178,61.938,0.697,1.0,73.275,34.036,51.793,1.0,0.0102,0.0098,0.0103,0.9
2025-10-01T06:39:15.451000,normal,0.0,73.686,70.254,59.947,8.064,8.099,7.904,4.346,998.206,5.057,0.0,5,17.593,49.848,0.01,100.0,5,1.0,8.726,78.383,0.3,55.224,150,0.0173,16,0.883,motor_overload_moderate,2.552,1773.3,600,1.485,50.062,61.529,0.711,1.0,72.008,35.253,49.293,1.0,0.0101,0.0098,0.0101,0.7
2025-10-01T06:39:15.944051,normal,0.0,75.686,72.254,61.203,7.925,7.927,8.142,4.29,996.206,4.977,0.0,5,17.325,49.898,0.01,100.0,5,1.0,8.226,78.034,0.299,54.482,149,0.0179,16,0.896,motor_overload_moderate,2.802,1779.9,600,1.511,51.562,60.697,0.687,1.0,74.008,33.438,47.733,1.0,0.0105,0.0102,0.0102,0.5
2025-10-01T06:39:16.474136,normal,0.0,76.641,70.254,60.511,8.073,8.013,8.145,4.339,998.206,5.009,0.0,5,14.825,49.948,0.01,100.0,5,1.0,8.726,76.034,0.311,54.641,146,0.0176,16,0.897,motor_overload_moderate,3.052,1804.9,600,1.492,50.062,61.033,0.67,1.0,76.008,34.546,45.233,1.0,0.0101,0.0099,0.0104,0.7
2025-10-01T06:39:16.953875,normal,0.0,76.089,70.129,59.897,8.001,8.369,7.8,4.412,1000.206,5.097,0.0,5,12.325,49.998,0.01,100.0,5,1.0,9.226,77.322,0.306,53.451,150,0.0173,16,0.877,motor_overload_moderate,2.802,1779.9,600,1.48,50.602,57.949,0.684,1.0,78.008,34.798,45.73,1.0,0.0098,0.0103,0.0099,0.5
2025-10-01T06:39:17.471444,normal,0.0,78.089,69.505,59.591,7.63,7.849,8.075,4.181,998.206,4.882,0.0,5,10.721,49.948,0.01,100.0,5,1.0,9.542,76.863,0.286,54.951,149,0.0175,16,0.882,motor_overload_moderate,3.052,1804.9,600,1.508,49.83,60.736,0.702,1.0,80.008,34.283,46.76,1.0,0.0101,0.0104,0.0099,0.7
2025-10-01T06:39:17.948038,normal,0.0,76.089,69.736,60.289,8.215,7.994,7.912,4.284,996.206,4.97,0.0,5,13.221,49.998,0.01,100.0,5,1.0,9.042,76.111,0.299,55.62,145,0.0172,16,0.876,motor_overload_moderate,3.302,1779.9,600,1.506,49.775,60.055,0.686,1.0,78.008,34.441,44.26,1.0,0.0096,0.0101,0.01,0.9
2025-10-01T06:39:18.461361,normal,0.0,74.394,70.73,60.238,8.186,8.064,7.815,4.261,994.206,4.951,0.0,5,15.721,49.948,0.01,100.0,5,1.0,9.542,78.111,0.306,55.895,153,0.0173,16,0.894,motor_overload_moderate,3.552,1778.5,600,1.497,50.635,58.356,0.69,1.0,80.008,34.788,46.76,1.0,0.0103,0.0097,0.01,0.7
2025-10-01T06:39:18.958000,normal,0.0,74.146,72.445,58.738,7.873,8.22,8.035,4.471,992.206,5.152,0.0,5,13.221,49.998,0.01,100.0,5,1.0,9.042,77.058,0.298,54.395,154,0.0173,16,0.914,motor_overload_moderate,3.802,1803.5,600,1.522,51.352,58.348,0.681,1.0,78.008,34.945,44.26,1.0,0.0097,0.01,0.0102,0.634
2025-10-01T06:39:19.453340,normal,0.0,74.224,70.824,58.357,8.036,8.209,7.938,4.187,990.206,4.914,0.0,5,15.348,50.048,0.01,100.0,5,1.0,8.62,79.058,0.304,53.499,149,0.0175,16,0.894,motor_overload_moderate,3.552,1778.5,600,1.489,49.852,60.944,0.727,1.0,80.008,34.444,41.76,1.0,0.0102,0.01,0.0102,0.834
2025-10-01T06:39:19.949712,normal,0.0,74.331,69.562,59.857,8.074,8.108,8.153,4.14,992.206,4.829,0.0,5,13.768,50.098,0.01,100.0,5,1.0,8.12,79.144,0.293,54.788,149,0.0171,16,0.883,motor_overload_moderate,3.302,1796.7,600,1.499,49.552,60.849,0.69,1.0,80.042,35.01,44.26,1.0,0.01,0.0099,0.0098,0.634
2025-10-01T06:39:20.447984,normal,0.0,76.331,69.735,60.546,7.709,8.036,8.229,4.382,994.206,5.082,0.0,5,16.268,50.148,0.01,100.0,5,1.0,8.385,78.005,0.299,55.576,148,0.0172,16,0.87,motor_overload_moderate,3.052,1777.3,600,1.507,50.375,59.439,0.7,1.0,78.042,35.52,46.76,1.0,0.0098,0.01,0.0098,0.67
2025-10-01T06:39:20.951493,normal,0.0,77.891,71.537,59.046,8.181,7.781,8.122,4.272,992.206,4.952,0.0,5,13.9,50.098,0.01,100.0,5,1.0,8.885,76.195,0.3,56.942,152,0.0171,16,0.89,motor_overload_moderate,3.302,1783.0,600,1.517,48.875,60.732,0.68,1.0,80.042,35.466,47.253,1.0,0.0098,0.01,0.0098,0.837
2025-10-01T06:39:21.486031,normal,0.0,75.891,69.704,60.546,8.293,7.722,8.034,4.035,994.206,4.767,0.0,5,11.4,50.048,0.01,100.0,5,1.0,9.385,78.004,0.286,55.442,152,0.0173,16,0.875,motor_overload_moderate,3.552,1808.0,600,1.497,50.375,61.144,0.732,1.0,82.042,35.954,45.291,1.0,0.0103,0.0097,0.0099,0.637
2025-10-01T06:39:21.952073,normal,0.0,75.878,69.663,59.492,8.166,7.881,8.032,4.271,996.206,4.961,0.0,5,13.9,50.098,0.01,100.0,5,1.0,8.885,76.004,0.295,55.68,153,0.0176,16,0.895,motor_overload_moderate,3.802,1833.0,600,1.458,50.528,60.012,0.69,1.0,84.042,34.933,42.791,1.0,0.0101,0.0105,0.0099,0.437
2025-10-01T06:39:22.452610,normal,0.0,73.878,70.661,59.242,7.912,8.127,8.256,4.245,994.206,4.956,0.0,5,16.4,50.148,0.01,100.0,5,1.0,8.385,77.892,0.297,55.604,150,0.0176,16,0.884,motor_overload_moderate,3.724,1840.2,600,1.506,50.081,61.427,0.711,1.0,82.042,36.482,45.291,1.0,0.0096,0.0103,0.0106,0.637
2025-10-01T06:39:22.949053,normal,0.0,75.878,68.661,59.213,8.009,7.895,7.921,4.148,996.206,4.838,0.0,5,13.9,50.198,0.01,100.0,5,1.0,8.885,75.892,0.307,55.192,148,0.0174,16,0.876,motor_overload_moderate,3.474,1843.3,600,1.507,49.787,58.68,0.69,1.0,84.042,36.595,47.791,1.0,0.01,0.01,0.0101,0.837
